applicant_id,age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,status,target,true_good
3523,50,42517.32,36,1,0.392,2,rejected,,0
3524,62,66181.2,123,6,0.213,1,approved,1.0,1
3525,22,17705.9,198,3,0.169,0,approved,1.0,1
3526,41,12233.24,74,1,0.513,1,approved,0.0,0
3527,58,16815.86,28,2,0.457,3,rejected,,0
3528,59,29803.53,46,2,0.215,1,approved,1.0,1
3529,41,59414.58,236,3,0.048,0,approved,1.0,1
3530,48,23958.78,138,3,0.192,0,approved,1.0,1
3531,32,18404.12,102,2,0.351,0,approved,0.0,0
3532,24,34066.36,152,0,0.465,0,approved,1.0,1
3533,66,29132.45,132,3,0.338,2,approved,1.0,1
3534,22,45263.37,69,2,0.367,3,rejected,,0
3535,71,69828.97,17,2,0.192,1,rejected,,0
3536,35,24785.71,151,2,0.13,1,approved,1.0,1
3537,73,40760.08,211,3,0.298,1,approved,0.0,0
3538,39,21663.47,57,4,0.406,1,approved,1.0,1
3539,68,28922.32,192,6,0.322,0,approved,0.0,0
3540,67,21161.33,99,6,0.279,1,approved,0.0,0
3541,25,29797.17,233,5,0.222,0,approved,1.0,1
3542,56,30396.57,173,6,0.132,0,approved,1.0,1
3543,29,43825.35,160,2,0.145,0,approved,0.0,0
3544,59,35978.25,227,3,0.419,0,approved,1.0,1
3545,72,27254.34,102,3,0.533,0,rejected,,1
3546,74,21506.13,157,4,0.079,3,approved,1.0,1
3547,20,108871.4,137,3,0.489,0,approved,1.0,1
3548,20,38045.53,69,6,0.04,0,approved,1.0,1
3549,43,20657.88,51,1,0.093,1,rejected,,0
3550,21,63536.44,122,1,0.508,2,approved,1.0,1
3551,66,18705.89,92,2,0.177,0,approved,1.0,1
3552,20,49872.33,169,4,0.102,1,approved,1.0,1
3553,72,59101.39,38,3,0.155,1,approved,1.0,1
3554,59,27222.25,184,6,0.278,1,approved,1.0,1
3555,49,79487.07,49,4,0.381,0,approved,0.0,0
3556,72,220411.53,211,2,0.35,1,approved,1.0,1
3557,43,27842.88,33,1,0.175,3,rejected,,0
3558,18,45875.84,219,3,0.13,2,approved,1.0,1
3559,59,26025.43,66,6,0.239,2,rejected,,1
3560,40,27934.21,24,6,0.108,1,rejected,,1
3561,38,37593.59,162,6,0.191,3,rejected,,1
3562,70,49885.64,86,3,0.547,1,rejected,,0
3563,47,29183.46,79,0,0.299,1,approved,1.0,1
3564,31,31755.54,35,3,0.353,1,rejected,,0
3565,27,43372.29,139,6,0.072,1,approved,1.0,1
3566,45,69788.57,193,1,0.161,1,approved,1.0,1
3567,47,45451.76,44,6,0.18,0,approved,1.0,1
3568,44,21560.9,123,6,0.396,1,approved,0.0,0
3569,25,42167.21,48,3,0.349,0,approved,1.0,1
3570,56,20121.61,1,1,0.202,0,rejected,,0
3571,52,54548.8,114,4,0.461,2,approved,0.0,0
3572,62,35486.63,234,7,0.49,0,approved,1.0,1
3573,39,30665.06,139,2,0.121,2,rejected,,1
3574,64,27583.2,213,4,0.222,0,approved,1.0,1
3575,61,46249.78,62,5,0.292,1,approved,1.0,1
3576,58,40916.33,71,8,0.122,1,rejected,,0
3577,58,42475.22,135,2,0.145,4,rejected,,0
3578,26,40878.52,128,0,0.077,0,approved,1.0,1
3579,72,33938.3,115,5,0.03,1,approved,1.0,1
3580,18,32573.99,228,3,0.516,3,rejected,,1
3581,40,45509.37,65,2,0.065,3,rejected,,0
3582,74,38631.67,204,2,0.106,1,approved,1.0,1
3583,36,65131.52,80,1,0.202,1,approved,1.0,1
3584,65,23324.29,197,4,0.058,0,approved,1.0,1
3585,45,34486.45,71,5,0.485,0,approved,1.0,1
3586,60,38081.79,187,4,0.29,1,approved,0.0,0
3587,63,32967.55,21,2,0.438,2,rejected,,0
3588,64,29353.53,51,2,0.223,0,rejected,,1
3589,38,36709.35,229,3,0.482,3,approved,1.0,1
3590,44,39941.83,163,1,0.137,0,approved,1.0,1
3591,56,52529.58,201,5,0.161,0,approved,0.0,0
3592,34,31524.13,145,2,0.091,1,approved,1.0,1
3593,50,30936.57,91,4,0.582,1,rejected,,0
3594,66,23155.54,132,1,0.422,0,approved,1.0,1
3595,50,50487.05,150,4,0.388,0,approved,1.0,1
3596,48,76361.2,53,1,0.185,0,approved,1.0,1
3597,23,44814.2,82,2,0.257,1,rejected,,1
3598,72,26008.09,203,2,0.262,1,approved,1.0,1
3599,18,24545.53,73,4,0.301,1,approved,1.0,1
3600,29,22609.09,234,5,0.424,3,approved,0.0,0
3601,27,37987.55,181,3,0.271,2,approved,0.0,0
3602,40,16618.03,221,2,0.514,0,approved,1.0,1
3603,54,123936.94,59,3,0.357,0,approved,1.0,1
3604,69,30369.04,234,2,0.249,1,approved,1.0,1
3605,19,54541.13,94,7,0.361,1,approved,1.0,1
3606,30,65504.0,107,2,0.178,2,approved,0.0,0
3607,53,23875.97,24,3,0.548,1,rejected,,1
3608,58,49094.68,42,5,0.358,2,approved,0.0,0
3609,60,25054.64,96,3,0.57,2,rejected,,0
3610,66,47502.89,147,5,0.03,4,approved,1.0,1
3611,18,20987.88,19,4,0.181,0,rejected,,0
3612,47,13722.0,138,7,0.287,1,rejected,,0
3613,48,31249.35,123,6,0.672,0,approved,0.0,0
3614,33,42553.1,223,0,0.107,0,approved,1.0,1
3615,72,47418.28,132,5,0.175,3,approved,1.0,1
3616,61,40007.12,224,5,0.178,2,approved,1.0,1
3617,63,28230.96,52,6,0.448,0,rejected,,1
3618,69,53662.17,180,4,0.262,2,approved,1.0,1
3619,63,20634.83,192,2,0.62,2,approved,1.0,1
3620,19,23694.93,233,1,0.271,2,approved,1.0,1
3621,28,28992.53,10,4,0.207,0,rejected,,0
3622,57,31174.72,18,2,0.178,1,rejected,,1
3623,52,40890.76,205,3,0.106,1,approved,1.0,1
3624,45,49286.65,211,0,0.167,0,approved,0.0,0
3625,54,37495.17,154,4,0.075,1,approved,1.0,1
3626,50,46772.18,164,0,0.29,3,approved,1.0,1
3627,52,24933.68,39,6,0.339,3,rejected,,0
3628,66,33592.33,88,2,0.39,3,rejected,,0
3629,28,39681.64,95,3,0.012,1,approved,1.0,1
3630,21,28229.25,198,4,0.457,3,approved,1.0,1
3631,73,65035.0,231,1,0.032,1,approved,1.0,1
3632,25,35338.71,210,3,0.224,1,approved,1.0,1
3633,18,33348.2,114,3,0.08,3,approved,1.0,1
3634,47,84888.79,110,2,0.287,3,approved,1.0,1
3635,18,33658.03,98,4,0.648,1,approved,0.0,0
3636,45,33580.02,211,4,0.075,1,approved,1.0,1
3637,70,13909.51,112,7,0.215,0,approved,1.0,1
3638,35,31512.55,150,1,0.2,2,approved,1.0,1
3639,35,22967.54,190,5,0.42,0,approved,0.0,0
3640,37,34182.11,177,1,0.208,0,approved,1.0,1
3641,26,48523.32,200,1,0.409,2,approved,1.0,1
3642,39,10784.4,153,3,0.356,1,approved,1.0,1
3643,53,19447.44,132,3,0.767,1,rejected,,0
3644,34,47305.61,199,3,0.106,0,approved,1.0,1
3645,66,26402.69,235,2,0.287,0,approved,1.0,1
3646,32,22085.33,120,1,0.059,1,approved,1.0,1
3647,29,77685.22,148,0,0.404,2,approved,1.0,1
3648,51,18378.5,38,6,0.382,2,rejected,,0
3649,72,40635.55,55,3,0.031,1,approved,1.0,1
3650,48,19096.11,36,2,0.32,0,rejected,,1
3651,53,33945.79,173,2,0.269,5,rejected,,1
3652,71,25756.0,173,8,0.462,3,approved,1.0,1
3653,46,41456.16,77,2,0.219,1,approved,1.0,1
3654,18,49258.63,24,3,0.262,2,rejected,,0
3655,59,27381.02,86,5,0.649,2,rejected,,1
3656,34,76759.7,172,3,0.453,2,approved,1.0,1
3657,74,49806.36,163,5,0.065,1,approved,1.0,1
3658,34,52313.1,1,3,0.175,1,rejected,,1
3659,68,29886.6,102,4,0.212,2,rejected,,0
3660,56,52549.09,45,3,0.446,0,approved,1.0,1
3661,25,15736.95,100,2,0.049,1,approved,0.0,0
3662,47,22446.42,183,2,0.066,1,approved,0.0,0
3663,27,47859.34,226,2,0.193,1,approved,0.0,0
3664,65,37468.68,231,1,0.061,1,approved,1.0,1
3665,44,29990.91,177,3,0.211,1,approved,1.0,1
3666,41,116685.37,220,4,0.393,1,approved,1.0,1
3667,68,18244.28,106,3,0.479,2,rejected,,1
3668,56,52103.56,147,3,0.281,1,approved,1.0,1
3669,74,47000.06,158,1,0.584,1,approved,0.0,0
3670,58,24614.41,75,6,0.258,2,rejected,,0
3671,43,40433.45,96,1,0.297,1,approved,1.0,1
3672,73,29281.75,26,2,0.268,0,rejected,,0
3673,53,11553.66,95,0,0.082,1,rejected,,1
3674,25,20226.17,179,6,0.359,2,approved,0.0,0
3675,40,56747.32,109,4,0.351,0,approved,1.0,1
3676,60,38876.52,230,3,0.677,2,approved,1.0,1
3677,28,46616.68,84,4,0.182,1,approved,0.0,0
3678,21,34931.46,195,2,0.141,1,approved,1.0,1
3679,47,45460.31,55,3,0.361,2,rejected,,1
3680,53,31028.65,118,2,0.174,2,approved,0.0,0
3681,70,21822.12,148,4,0.224,0,approved,1.0,1
3682,24,54271.34,203,2,0.205,2,approved,1.0,1
3683,31,22049.48,49,4,0.236,0,rejected,,0
3684,21,34967.6,68,4,0.098,2,rejected,,0
3685,27,30362.94,129,4,0.304,2,approved,1.0,1
3686,53,95378.17,52,3,0.663,0,rejected,,0
3687,46,26313.26,177,5,0.288,1,approved,0.0,0
3688,66,36446.23,72,3,0.348,1,rejected,,1
3689,60,52656.16,10,2,0.399,1,approved,0.0,0
3690,25,42936.95,160,2,0.405,1,approved,1.0,1
3691,47,64068.16,38,1,0.246,0,approved,0.0,0
3692,60,44252.1,37,5,0.428,0,rejected,,1
3693,46,55657.0,208,4,0.17,4,approved,0.0,0
3694,35,90153.46,211,1,0.6,0,approved,1.0,1
3695,64,20423.28,135,0,0.134,1,approved,1.0,1
3696,26,48977.7,56,6,0.365,0,approved,0.0,0
3697,23,66384.21,170,2,0.434,2,rejected,,1
3698,70,13411.99,135,4,0.1,2,approved,0.0,0
3699,31,76659.24,203,1,0.264,0,approved,0.0,0
3700,44,60199.49,12,1,0.314,1,rejected,,0
3701,42,15300.32,157,0,0.297,1,approved,1.0,1
3702,57,62126.46,99,1,0.061,1,approved,1.0,1
3703,53,33215.21,66,3,0.267,2,approved,0.0,0
3704,52,57047.95,89,2,0.309,1,approved,0.0,0
3705,54,52724.34,201,2,0.366,1,approved,1.0,1
3706,50,22759.69,60,2,0.226,1,approved,0.0,0
3707,49,39962.25,92,4,0.304,0,approved,0.0,0
3708,28,41584.62,223,2,0.814,2,approved,0.0,0
3709,68,24137.67,9,1,0.358,0,rejected,,1
3710,41,59116.16,118,5,0.502,0,approved,0.0,0
3711,36,21206.65,10,2,0.208,1,rejected,,0
3712,63,64346.26,187,1,0.435,3,approved,1.0,1
3713,56,93451.05,120,3,0.021,0,approved,0.0,0
3714,32,35737.13,183,4,0.384,1,approved,1.0,1
3715,64,35030.39,204,2,0.149,0,approved,1.0,1
3716,22,31895.67,160,2,0.115,0,approved,1.0,1
3717,32,32419.87,111,3,0.331,2,approved,1.0,1
3718,57,23860.6,227,1,0.168,1,approved,1.0,1
3719,70,38436.42,103,5,0.199,2,approved,1.0,1
3720,60,26080.22,129,2,0.234,1,approved,1.0,1
3721,66,36438.41,124,1,0.173,0,approved,0.0,0
3722,65,23597.94,179,0,0.184,0,approved,1.0,1
3723,52,39607.01,92,2,0.23,1,approved,1.0,1
3724,53,27953.78,71,2,0.175,2,approved,1.0,1
3725,39,23846.0,227,3,0.147,0,approved,1.0,1
3726,34,23711.41,113,4,0.153,2,approved,1.0,1
3727,21,47932.56,65,3,0.47,0,approved,1.0,1
3728,27,18251.79,41,4,0.057,0,rejected,,1
3729,56,46164.09,43,0,0.253,1,rejected,,0
3730,35,37263.6,6,4,0.309,0,rejected,,0
3731,62,56589.5,78,1,0.54,2,approved,1.0,1
3732,18,43949.56,192,1,0.267,4,approved,0.0,0
3733,74,21878.11,111,5,0.157,2,approved,0.0,0
3734,32,42764.01,119,2,0.502,1,rejected,,1
3735,56,35899.6,75,2,0.164,0,rejected,,1
3736,45,28845.65,114,3,0.476,2,approved,0.0,0
3737,38,20058.16,173,5,0.078,1,approved,0.0,0
3738,65,80501.97,149,3,0.398,1,approved,1.0,1
3739,64,59286.92,126,2,0.524,0,approved,1.0,1
3740,32,27545.07,239,6,0.109,1,approved,1.0,1
3741,64,44355.48,147,1,0.125,2,approved,1.0,1
3742,24,41369.52,117,6,0.082,3,approved,1.0,1
3743,74,28139.47,27,3,0.428,4,rejected,,1
3744,35,30250.63,26,4,0.194,0,rejected,,0
3745,72,25658.21,152,3,0.489,1,approved,0.0,0
3746,64,24607.83,187,2,0.085,2,approved,1.0,1
3747,47,27223.16,6,4,0.251,4,rejected,,0
3748,72,52702.19,75,0,0.254,1,approved,0.0,0
3749,23,19792.88,96,3,0.217,1,approved,0.0,0
3750,22,60873.87,197,4,0.249,2,approved,1.0,1
3751,59,47950.59,37,0,0.198,2,approved,1.0,1
3752,62,118442.63,225,3,0.039,0,approved,1.0,1
3753,21,49396.76,146,5,0.211,0,approved,0.0,0
3754,44,31801.41,62,2,0.416,0,approved,0.0,0
3755,19,26979.38,159,6,0.434,0,approved,1.0,1
3756,44,21286.16,19,4,0.501,0,rejected,,0
3757,57,29355.33,30,4,0.291,2,rejected,,0
3758,47,58802.23,52,3,0.127,0,approved,0.0,0
3759,37,32870.43,116,5,0.34,1,approved,1.0,1
3760,61,40488.22,49,2,0.106,1,rejected,,1
3761,46,31893.55,41,1,0.507,0,rejected,,0
3762,70,10343.08,143,5,0.388,0,approved,1.0,1
3763,21,124953.22,34,2,0.023,1,approved,1.0,1
3764,25,21328.86,71,3,0.113,2,rejected,,0
3765,43,67563.0,26,3,0.133,0,approved,0.0,0
3766,32,49673.63,181,0,0.366,2,approved,1.0,1
3767,23,30904.03,148,6,0.147,0,approved,1.0,1
3768,57,17274.12,31,4,0.181,1,rejected,,0
3769,35,13929.79,221,4,0.877,3,rejected,,0
3770,18,68424.26,183,0,0.271,5,approved,1.0,1
3771,66,31366.61,208,2,0.089,2,approved,1.0,1
3772,57,21271.6,156,1,0.117,0,approved,1.0,1
3773,62,18110.04,21,7,0.152,0,rejected,,0
3774,44,35119.43,143,5,0.558,1,approved,1.0,1
3775,23,30860.1,32,1,0.371,2,rejected,,0
3776,43,24332.17,234,4,0.217,0,approved,1.0,1
3777,33,74772.75,152,5,0.427,3,approved,1.0,1
3778,60,56194.52,220,0,0.4,2,approved,1.0,1
3779,58,24049.38,36,3,0.083,2,rejected,,1
3780,38,53256.2,227,3,0.321,2,approved,1.0,1
3781,39,49702.4,196,2,0.244,2,approved,1.0,1
3782,25,80758.41,84,2,0.281,1,approved,0.0,0
3783,40,44783.28,200,3,0.509,1,approved,1.0,1
3784,55,59446.06,165,4,0.202,2,approved,1.0,1
3785,27,79737.17,216,7,0.133,1,approved,1.0,1
3786,62,50073.39,115,1,0.516,0,approved,1.0,1
3787,56,33364.33,125,4,0.347,0,approved,1.0,1
3788,72,16521.96,41,5,0.423,1,rejected,,0
3789,36,72728.94,145,6,0.316,1,approved,1.0,1
3790,34,16737.65,30,9,0.19,1,rejected,,0
3791,57,53699.31,16,3,0.284,2,approved,1.0,1
3792,57,47146.5,139,6,0.148,0,approved,1.0,1
3793,40,54158.77,33,6,0.42,1,rejected,,0
3794,61,63189.15,65,5,0.122,0,approved,1.0,1
3795,59,17616.11,119,4,0.096,0,approved,1.0,1
3796,44,34773.5,56,2,0.432,0,rejected,,0
3797,67,37213.17,44,4,0.169,1,approved,0.0,0
3798,71,86785.74,89,4,0.062,2,approved,0.0,0
3799,56,14725.06,238,4,0.172,1,approved,1.0,1
3800,61,21559.48,175,6,0.07,1,approved,1.0,1
3801,65,33960.55,235,4,0.406,0,approved,1.0,1
3802,25,38459.08,77,2,0.482,0,approved,1.0,1
3803,43,83448.55,211,2,0.191,0,approved,1.0,1
3804,49,20416.61,118,1,0.106,2,approved,1.0,1
3805,29,19080.0,13,3,0.076,2,rejected,,0
3806,44,30899.05,141,4,0.3,1,approved,0.0,0
3807,34,38205.93,115,2,0.36,0,approved,1.0,1
3808,31,15293.9,28,2,0.476,4,rejected,,0
3809,33,28486.59,104,4,0.325,1,approved,1.0,1
3810,25,46270.06,179,2,0.43,0,approved,1.0,1
3811,61,69481.16,175,1,0.178,1,approved,1.0,1
3812,48,15790.84,239,0,0.165,0,approved,1.0,1
3813,68,90614.13,191,2,0.629,2,approved,1.0,1
3814,70,29944.1,96,6,0.019,1,rejected,,0
3815,20,24542.52,197,4,0.437,1,approved,0.0,0
3816,61,53270.72,228,2,0.468,1,approved,1.0,1
3817,23,78119.74,24,3,0.111,2,approved,0.0,0
3818,26,24769.16,91,2,0.124,2,approved,1.0,1
3819,21,44242.53,165,2,0.066,1,approved,1.0,1
3820,66,21122.93,86,5,0.232,0,rejected,,0
3821,48,10840.64,222,3,0.326,0,approved,1.0,1
3822,30,60947.08,177,4,0.478,1,approved,0.0,0
3823,59,46217.77,88,4,0.318,2,approved,0.0,0
3824,64,50388.77,104,3,0.218,0,approved,1.0,1
3825,31,29455.96,106,5,0.331,3,approved,0.0,0
3826,70,32682.58,225,2,0.145,1,approved,1.0,1
3827,70,15684.01,16,0,0.205,1,rejected,,1
3828,43,59099.39,12,5,0.225,1,rejected,,0
3829,28,46352.23,138,2,0.192,0,approved,1.0,1
3830,58,31105.62,191,2,0.475,0,approved,0.0,0
3831,59,41317.77,138,1,0.485,4,rejected,,1
3832,45,51633.1,146,5,0.678,1,rejected,,0
3833,60,38260.35,106,2,0.172,0,approved,1.0,1
3834,42,42792.08,26,3,0.231,1,rejected,,0
3835,68,30512.9,40,1,0.236,0,rejected,,0
3836,45,43204.21,22,2,0.648,0,rejected,,0
3837,22,159667.23,55,1,0.366,2,approved,1.0,1
3838,37,27957.28,128,4,0.139,1,rejected,,0
3839,62,63220.15,36,5,0.704,0,approved,0.0,0
3840,38,78868.1,89,1,0.172,2,approved,0.0,0
3841,56,18934.69,89,4,0.008,0,approved,1.0,1
3842,28,44103.02,195,2,0.114,0,approved,1.0,1
3843,33,28726.81,14,1,0.185,1,approved,0.0,0
3844,54,31144.92,167,2,0.493,2,rejected,,1
3845,67,53687.55,195,3,0.158,5,approved,1.0,1
3846,73,54388.1,13,4,0.445,0,approved,1.0,1
3847,19,82162.83,60,3,0.637,0,approved,0.0,0
3848,27,49445.43,98,2,0.364,2,approved,1.0,1
3849,50,48024.91,128,6,0.168,3,approved,0.0,0
3850,40,41777.3,191,0,0.407,0,approved,1.0,1
3851,72,27047.99,108,1,0.337,0,approved,1.0,1
3852,34,25874.82,234,3,0.175,2,approved,1.0,1
3853,48,42960.48,138,0,0.11,1,approved,1.0,1
3854,62,14518.18,211,3,0.361,1,approved,1.0,1
3855,58,45749.52,138,2,0.533,4,rejected,,0
3856,38,31390.6,239,2,0.272,2,approved,1.0,1
3857,62,30744.94,18,3,0.204,1,approved,0.0,0
3858,18,31331.49,77,4,0.333,2,rejected,,1
3859,22,52509.83,31,4,0.284,2,rejected,,0
3860,35,10093.2,2,4,0.113,1,approved,1.0,1
3861,64,40893.91,120,1,0.516,0,approved,1.0,1
3862,45,37675.39,195,1,0.208,1,approved,1.0,1
3863,23,16179.98,17,1,0.294,2,rejected,,0
3864,27,33058.87,176,2,0.151,1,approved,1.0,1
3865,22,23532.21,64,3,0.071,3,approved,0.0,0
3866,27,23980.51,191,5,0.116,2,approved,1.0,1
3867,68,53211.58,107,2,0.393,1,approved,1.0,1
3868,26,15073.08,113,2,0.548,1,rejected,,1
3869,40,16576.01,43,5,0.133,1,rejected,,1
3870,66,69543.26,203,4,0.602,0,approved,1.0,1
3871,32,13041.36,119,2,0.21,0,approved,1.0,1
3872,28,27255.95,209,0,0.226,1,approved,0.0,0
3873,41,70640.4,109,5,0.408,1,approved,0.0,0
3874,46,36575.99,19,4,0.234,1,rejected,,0
3875,41,37306.6,225,2,0.26,0,approved,1.0,1
3876,38,67057.13,134,2,0.438,2,approved,1.0,1
3877,23,51176.92,68,2,0.188,2,rejected,,1
3878,74,59555.88,190,2,0.234,7,approved,1.0,1
3879,20,22820.96,148,3,0.204,0,approved,1.0,1
3880,58,23179.55,120,5,0.097,1,approved,1.0,1
3881,74,36481.65,202,1,0.315,1,approved,1.0,1
3882,45,118535.03,106,1,0.381,0,approved,1.0,1
3883,22,22350.0,64,5,0.384,1,rejected,,0
3884,69,34304.68,77,7,0.091,0,approved,1.0,1
3885,29,42540.8,58,3,0.062,1,approved,1.0,1
3886,31,38199.81,133,5,0.346,3,rejected,,0
3887,28,27048.76,55,4,0.265,1,rejected,,0
3888,20,43555.79,38,2,0.162,0,rejected,,0
3889,46,26999.85,186,3,0.452,0,approved,1.0,1
3890,33,41519.26,45,4,0.684,3,rejected,,0
3891,56,21685.02,174,2,0.302,1,approved,1.0,1
3892,49,32656.18,208,4,0.165,2,approved,0.0,0
3893,32,37503.14,65,2,0.085,1,approved,1.0,1
3894,73,15990.75,216,4,0.265,1,approved,1.0,1
3895,36,23399.39,104,1,0.081,1,approved,0.0,0
3896,39,88910.55,79,5,0.104,3,approved,1.0,1
3897,40,35507.35,168,5,0.14,1,approved,1.0,1
3898,53,45550.94,124,3,0.67,0,approved,1.0,1
3899,69,65115.24,15,3,0.349,2,rejected,,0
3900,48,49376.51,202,2,0.249,0,approved,1.0,1
3901,65,26338.19,218,4,0.207,1,approved,1.0,1
3902,57,45354.38,24,2,0.715,2,rejected,,0
3903,32,54953.21,185,4,0.5,0,approved,1.0,1
3904,43,48175.17,94,3,0.666,2,rejected,,0
3905,57,21660.99,25,3,0.577,1,rejected,,0
3906,33,26911.83,146,3,0.182,2,approved,0.0,0
3907,55,20909.39,173,6,0.138,0,approved,1.0,1
3908,48,25934.89,54,0,0.238,0,rejected,,0
3909,33,16720.63,68,4,0.329,1,approved,0.0,0
3910,41,27974.22,150,7,0.106,0,approved,1.0,1
3911,39,118931.81,13,4,0.388,1,approved,1.0,1
3912,20,42239.19,120,5,0.305,2,approved,1.0,1
3913,48,52894.89,196,4,0.057,2,approved,1.0,1
3914,72,29121.05,188,2,0.412,1,approved,1.0,1
3915,51,20001.23,43,3,0.439,1,rejected,,0
3916,73,36523.09,189,3,0.658,2,rejected,,0
3917,64,11223.38,129,1,0.134,0,approved,0.0,0
3918,27,28995.34,132,0,0.269,0,approved,0.0,0
3919,45,42358.53,109,4,0.219,1,approved,1.0,1
3920,70,86443.75,105,3,0.355,0,approved,1.0,1
3921,39,29824.01,108,1,0.26,5,approved,0.0,0
3922,64,97085.35,170,0,0.202,0,approved,1.0,1
3923,56,24765.86,91,2,0.294,2,approved,0.0,0
3924,62,67242.27,133,0,0.334,0,approved,1.0,1
3925,40,21800.96,85,3,0.043,0,approved,1.0,1
3926,57,32383.43,123,4,0.35,1,rejected,,1
3927,53,32817.92,50,6,0.036,2,rejected,,0
3928,54,33953.04,183,3,0.203,2,approved,0.0,0
3929,28,22735.53,60,2,0.073,1,approved,1.0,1
3930,51,38789.81,215,8,0.125,1,approved,1.0,1
3931,47,20935.54,68,7,0.46,3,rejected,,0
3932,29,35649.15,96,6,0.735,1,rejected,,1
3933,73,40389.74,224,7,0.456,2,rejected,,1
3934,74,62775.38,102,3,0.31,4,rejected,,0
3935,54,27562.59,214,3,0.391,0,approved,1.0,1
3936,68,36775.86,102,7,0.175,0,approved,0.0,0
3937,25,18541.99,125,3,0.278,0,approved,1.0,1
3938,19,64388.1,226,3,0.409,4,approved,1.0,1
3939,69,69354.42,17,4,0.256,4,approved,1.0,1
3940,73,27815.95,183,1,0.371,1,rejected,,1
3941,40,65386.57,121,2,0.398,1,approved,0.0,0
3942,49,49132.52,12,1,0.283,1,rejected,,0
3943,38,43247.7,97,2,0.14,1,approved,1.0,1
3944,61,85564.75,168,3,0.478,0,approved,1.0,1
3945,31,14755.86,56,1,0.259,2,rejected,,0
3946,65,27113.8,164,4,0.521,1,approved,0.0,0
3947,35,43123.09,89,5,0.336,0,rejected,,1
3948,33,50113.66,192,3,0.492,2,approved,1.0,1
3949,20,39208.59,197,2,0.605,2,approved,1.0,1
3950,24,42331.45,83,0,0.447,2,rejected,,1
3951,35,37327.85,90,6,0.113,0,approved,0.0,0
3952,47,70313.92,53,2,0.572,2,approved,1.0,1
3953,31,43435.5,28,3,0.074,2,rejected,,0
3954,49,49422.28,158,5,0.279,1,approved,1.0,1
3955,26,35785.85,57,2,0.148,3,rejected,,1
3956,33,41441.05,130,4,0.334,1,approved,1.0,1
3957,38,27115.87,153,4,0.194,1,approved,1.0,1
3958,43,51549.75,239,3,0.219,0,approved,1.0,1
3959,28,37692.32,137,3,0.023,1,approved,1.0,1
3960,24,11241.67,91,4,0.088,1,rejected,,1
3961,27,33333.73,76,2,0.398,1,rejected,,1
3962,63,49244.94,40,2,0.313,0,approved,0.0,0
3963,70,37239.62,130,3,0.321,2,approved,0.0,0
3964,71,67408.74,85,4,0.218,0,approved,1.0,1
3965,37,27768.12,138,0,0.271,2,approved,1.0,1
3966,18,11326.71,171,4,0.05,0,approved,1.0,1
3967,26,95538.87,235,3,0.488,2,approved,1.0,1
3968,36,61791.83,235,4,0.631,1,approved,1.0,1
3969,37,70631.73,210,3,0.113,1,approved,1.0,1
3970,40,23969.18,206,5,0.621,2,approved,0.0,0
3971,21,50601.74,152,1,0.407,2,approved,0.0,0
3972,27,45085.73,30,3,0.276,0,approved,1.0,1
3973,66,13300.67,64,3,0.817,0,rejected,,1
3974,73,24038.52,97,4,0.35,1,rejected,,0
3975,56,24637.28,22,2,0.345,0,rejected,,0
3976,31,16938.42,64,3,0.169,2,rejected,,1
3977,33,59584.56,203,0,0.303,1,approved,1.0,1
3978,61,79060.64,83,5,0.471,0,approved,0.0,0
3979,70,19345.34,132,3,0.508,1,approved,0.0,0
3980,38,52531.69,226,0,0.201,1,approved,1.0,1
3981,71,43726.59,90,3,0.106,1,approved,0.0,0
3982,57,19239.11,69,2,0.278,0,approved,1.0,1
3983,41,15980.68,51,5,0.275,2,rejected,,1
3984,22,19641.08,50,2,0.384,0,rejected,,1
3985,49,13259.27,214,0,0.378,1,approved,1.0,1
3986,34,15715.78,163,5,0.315,1,approved,0.0,0
3987,32,30587.76,26,1,0.28,0,rejected,,1
3988,55,27076.49,130,6,0.099,2,approved,1.0,1
3989,53,40262.04,43,4,0.211,2,approved,1.0,1
3990,28,66617.34,30,4,0.305,3,approved,0.0,0
3991,33,24753.05,4,3,0.155,3,rejected,,0
3992,40,22523.56,110,2,0.15,1,approved,0.0,0
3993,68,31223.44,196,8,0.22,1,approved,0.0,0
3994,74,52760.35,15,1,0.261,1,rejected,,1
3995,41,22901.26,33,4,0.315,1,rejected,,0
3996,52,33453.68,108,2,0.356,0,approved,0.0,0
3997,68,16638.28,143,6,0.113,2,rejected,,1
3998,24,19347.74,125,2,0.136,1,approved,0.0,0
3999,38,36581.55,138,3,0.048,0,approved,1.0,1
4000,20,25831.44,114,2,0.41,2,rejected,,0
4001,48,21188.15,162,4,0.281,3,rejected,,0
4002,37,13263.32,194,4,0.163,2,approved,0.0,0
4003,53,11735.91,151,1,0.521,0,approved,1.0,1
4004,71,32267.23,223,5,0.352,3,approved,1.0,1
4005,67,26322.79,224,4,0.12,0,approved,0.0,0
4006,72,25016.73,161,3,0.158,2,approved,1.0,1
4007,43,50231.96,5,3,0.307,0,rejected,,1
4008,31,36556.04,131,4,0.363,1,approved,0.0,0
4009,48,53858.03,144,1,0.091,1,approved,1.0,1
4010,45,19063.49,72,7,0.373,2,rejected,,0
4011,53,55851.5,116,3,0.158,2,approved,1.0,1
4012,60,49400.29,122,3,0.325,0,approved,1.0,1
